Theorem Name,Natural Language,Predicted Formalization,True Tactic,Predicted Goal State,True Goal State,Is Successful
mul_ne_zero,"  -- If b is 0, this theorem doesn't hold.","cases b with
| zero => contradiction
| succ b' => exact Nat.mul_ne_zero ha (Nat.succ_ne_zero b')",  tauto,error,"You might need to open '/home/manooshree/PeanoFormalizer/NNG4' as a workspace in your editor
",No
mul_ne_zero,  -- succ a * b + succ a ≠ 0 -> succ (succ a * b + a) ≠ 0 by the definition of addition,"rw [Nat.mul_succ, Nat.add_succ, Nat.add_succ]",  rw [add_succ],error,"You might need to open '/home/manooshree/PeanoFormalizer/NNG4' as a workspace in your editor
",No
mul_ne_zero,  -- succ (succ a * b + a) ≠ 0 -> 0 ≠ succ (succ a * b + a) by the symmetry property of inequality,"rw [mul_succ, add_succ, add_succ]",  symm,error,"You might need to open '/home/manooshree/PeanoFormalizer/NNG4' as a workspace in your editor
",No
mul_ne_zero,"  -- We know that 0 is not equal to the successor of any natural number, so we can use this to prove the goal.",exact mul_ne_zero ha hb,  apply zero_ne_succ,error,"You might need to open '/home/manooshree/PeanoFormalizer/NNG4' as a workspace in your editor
",No
mul_ne_zero,"  -- Since a is a natural number, it is either 0 or the successor of some natural number.","cases a with
| zero => contradiction
| succ a' => exact Nat.mul_ne_zero (Nat.succ_ne_zero a') hb",  cases a with a,error,"You might need to open '/home/manooshree/PeanoFormalizer/NNG4' as a workspace in your editor
",No
mul_ne_zero,"  -- If a is 0, this theorem doesn't hold.",intro h,  tauto,error,"You might need to open '/home/manooshree/PeanoFormalizer/NNG4' as a workspace in your editor
",No
mul_ne_zero,"  -- Since b is a natural number, it is either 0 or the successor of some natural number.","cases b with
| zero => contradiction
| succ b' => exact Nat.mul_ne_zero ha (Nat.succ_ne_zero b')",  cases b with b,error,"You might need to open '/home/manooshree/PeanoFormalizer/NNG4' as a workspace in your editor
",No
mul_ne_zero,"  -- If b is 0, this theorem doesn't hold.","cases b with
| zero => contradiction
| succ b' => exact Nat.mul_ne_zero ha (Nat.succ_ne_zero b')",  tauto,error,"You might need to open '/home/manooshree/PeanoFormalizer/NNG4' as a workspace in your editor
",No
mul_ne_zero,  -- succ a * succ b ≠ 0 -> succ a * b + succ a ≠ 0,rw [mul_succ],  rw [mul_succ],error,"You might need to open '/home/manooshree/PeanoFormalizer/NNG4' as a workspace in your editor
",Yes
mul_ne_zero,  -- succ a * b + succ a ≠ 0 -> succ (succ a * b + a) ≠ 0,"rw [Nat.mul_succ, Nat.add_succ, Nat.add_succ]",  rw [add_succ],error,"You might need to open '/home/manooshree/PeanoFormalizer/NNG4' as a workspace in your editor
",No
mul_ne_zero,  -- succ (succ a * b + a) ≠ 0 -> 0 ≠ succ (succ a * b + a),rw [ne_comm],  symm,error,"You might need to open '/home/manooshree/PeanoFormalizer/NNG4' as a workspace in your editor
",No
mul_ne_zero,"  -- We know that 0 is not equal to the successor of any natural number, so we can use this to prove the goal.",exact mul_ne_zero ha hb,  apply zero_ne_succ,error,"You might need to open '/home/manooshree/PeanoFormalizer/NNG4' as a workspace in your editor
",No
